step_count,timestamp,status,num_scheduled_reqs,num_req_of_256,num_req_of_512,num_req_of_768,step_worker_time_consumption
177,2024-05-19 01:45:36.507566,RequestStatus.DENOISING,3,1,0,2,0.16065526008605957
178,2024-05-19 01:45:36.688435,RequestStatus.DENOISING,3,1,0,2,0.17369914054870605
179,2024-05-19 01:45:37.211300,RequestStatus.DENOISING,3,1,0,2,0.24094891548156738
180,2024-05-19 01:45:37.639115,RequestStatus.DENOISING,4,2,0,2,0.42160487174987793
181,2024-05-19 01:45:38.220012,RequestStatus.DENOISING,4,2,0,2,0.30199384689331055
182,2024-05-19 01:45:38.556729,RequestStatus.DENOISING,5,3,0,2,0.30677175521850586
183,2024-05-19 01:45:38.770084,RequestStatus.DENOISING,5,3,0,2,0.1436450481414795
184,2024-05-19 01:45:38.800651,RequestStatus.POSTPROCESSING,1,0,0,1,0.11767005920410156
185,2024-05-19 01:45:39.221401,RequestStatus.DENOISING,5,3,0,2,0.4166905879974365
186,2024-05-19 01:45:39.396764,RequestStatus.DENOISING,5,3,0,2,0.17171525955200195
187,2024-05-19 01:45:39.589701,RequestStatus.DENOISING,5,3,0,2,0.14838123321533203
188,2024-05-19 01:45:39.804703,RequestStatus.DENOISING,5,3,0,2,0.1554889678955078
189,2024-05-19 01:45:39.879721,RequestStatus.DENOISING,5,3,0,2,0.17049431800842285
190,2024-05-19 01:45:40.053859,RequestStatus.DENOISING,5,3,0,2,0.17090201377868652
191,2024-05-19 01:45:40.224820,RequestStatus.DENOISING,5,3,0,2,0.16510868072509766
192,2024-05-19 01:45:40.524660,RequestStatus.DENOISING,5,3,0,2,0.27301812171936035
193,2024-05-19 01:45:40.794767,RequestStatus.DENOISING,5,3,0,2,0.14954090118408203
194,2024-05-19 01:45:40.884019,RequestStatus.DENOISING,5,3,0,2,0.1857297420501709
195,2024-05-19 01:45:41.068057,RequestStatus.DENOISING,5,3,0,2,0.1781933307647705
